mask_id,Slice_Seperation,file_name,DJID,Sex,Eye,Age_Months,Genotype,Experimental_Condition,Time_Condition,eGFP_Value,eGFP_Raw_Intensity,In_Rip,Length_um,WGA_Middle_Integral,GLUT1_Middle_Integral,WGA_Top_Integral,GLUT1_Top_Integral,WGA_Bottom_Integral,GLUT1_Bottom_Integral,GLUT1_Top_Surface_Integral,GLUT1_Bot_Surface_Integral,WGA_Top_Surface_Integral,WGA_Bot_Surface_Integral,Top_Surface_Ratio,Bot_Surface_Ratio
70,0.15,3985R_GLUT1647_WGA594_0001.nd2,3985,F,R,7,Het,Experimental,30,False,3.595981698826338,False,3.75,241.2844638949672,18.33439427093694,108.71215436642133,5.3222597970956835,75.69067037994827,5.071215436642132,16.06962403023672,10.340560970757906,244.22856574497717,148.03580664412175,0.06579747942759726,0.06985175549869922
71,0.15,3985R_GLUT1647_WGA594_0001.nd2,3985,F,R,7,Het,Experimental,30,True,11.843718338399189,False,,,,138.7892603850051,6.319148936170214,,,19.578267477203646,,345.3247213779129,,0.05669523861217507,
72,0.15,3985R_GLUT1647_WGA594_0001.nd2,3985,F,R,7,Het,Experimental,30,False,3.7172647914645975,False,,,,164.5802618816683,13.854510184287099,,,36.21605237633365,,369.4975751697381,,0.09801431676431674,
73,0.15,3985R_GLUT1647_WGA594_0001.nd2,3985,F,R,7,Het,Experimental,30,False,3.436848203939745,False,,,,138.78601776747777,13.439551950560062,,,37.28621089223639,,316.01583623020474,,0.11798842531763154,
74,0.15,3985R_GLUT1647_WGA594_0001.nd2,3985,F,R,7,Het,Experimental,30,False,3.6047817047817046,False,,,,139.86819126819125,12.741787941787942,,,40.39376299376299,,330.9729729729729,,0.12204550308420961,
75,0.15,3985R_GLUT1647_WGA594_0001.nd2,3985,F,R,7,Het,Experimental,30,True,6.818968279397629,False,,,,164.04421659724446,10.804229413649473,,,34.636494713232935,,367.16084588273,,0.09433602493740774,
76,0.15,3985R_GLUT1647_WGA594_0001.nd2,3985,F,R,7,Het,Experimental,30,False,3.6142765685019205,False,4.8,359.07810499359795,40.92381562099872,104.6562099871959,9.007682458386684,79.81338028169014,5.395006402048656,35.78104993597951,11.835467349551855,301.48399487836105,153.64340588988478,0.11868308282970709,0.07703205536874298
77,0.15,3985R_GLUT1647_WGA594_0001.nd2,3985,F,R,7,Het,Experimental,30,True,7.375706975491516,False,,,,115.97441422030704,10.205494209534068,,,36.20414758955023,,312.0269323996768,,0.11602891875748778,
78,0.15,3985R_GLUT1647_WGA594_0001.nd2,3985,F,R,7,Het,Experimental,30,False,4.762799901063567,False,,,,124.61711600296809,8.27776403660648,,,27.375340093989614,,287.32278011377696,,0.09527730478992738,
79,0.15,3985R_GLUT1647_WGA594_0001.nd2,3985,F,R,7,Het,Experimental,30,False,3.9131824234354196,False,,,,119.20319573901463,10.993608521970705,,,43.36990679094541,,285.29880159786944,,0.15201573419882633,
80,0.15,3985R_GLUT1647_WGA594_0001.nd2,3985,F,R,7,Het,Experimental,30,True,8.143706640237859,False,,,,107.8404360753221,6.147175421209118,,,23.202675916749257,,294.4222001982161,,0.07880749447945277,
81,0.15,3985R_GLUT1647_WGA594_0001.nd2,3985,F,R,7,Het,Experimental,30,True,9.80464448168542,False,,,,133.8846061766818,14.825951639932965,,,48.65932487431171,,316.77854919798904,,0.153606754616138,
82,0.15,3985R_GLUT1647_WGA594_0001.nd2,3985,F,R,7,Het,Experimental,30,False,5.2328339575530585,False,,,,170.26737411568874,11.777985851019558,,,42.31980857261756,,425.0738660008323,,0.09955871663146353,
84,0.15,3985R_GLUT1647_WGA594_0001.nd2,3985,F,R,7,Het,Experimental,30,False,3.9046203728721967,False,,,,139.14685220210754,9.392731694136721,,,41.263847608754396,,391.78667927587145,,0.10532223220304793,
85,0.15,3985R_GLUT1647_WGA594_0001.nd2,3985,F,R,7,Het,Experimental,30,True,9.214898595943838,False,,,,134.52691107644307,12.581903276131046,,,44.42082683307331,,336.96996879875195,,0.13182428983635244,
