DJID,Genotype,Eye,Sex,Age_Months,eGFP_Value,Experimental_Condition,In_Rip,Length_um,Time_Condition,GluT1_Top_Surface_Integral,GluT1_Bot_Surface_Integral,WGA_Top_Surface_Integral,WGA_Bot_Surface_Integral,GluT1_Top_Integral,GluT1_Middle_Integral,GluT1_Bottom_Integral,WGA_Top_Integral,WGA_Middle_Integral,WGA_Bottom_Integral
3603,het,L,Male,3.0,0,Light Flicker,0,3.9,90,1702,380,340878,200255,538,6568,459,230633,947799,259409
3603,het,L,Male,3.0,0,Light Flicker,0,2.55,90,0,281,2669,183827,0,112,472,854,134002,208684
3603,het,L,Male,3.0,1,Light Flicker,0,2.85,90,1497,923,532231,432656,374,4294,1005,394952,1317758,561750
3603,het,L,Male,3.0,0,Light Flicker,0,4.05,90,499,167,235551,143148,228,1596,129,208845,569270,181268
3603,het,L,Male,3.0,0,Light Flicker,0,4.05,90,1156,318,338740,202797,194,4138,365,224073,1116310,270430
3603,het,L,Male,3.0,0,Light Flicker,0,3.5999999999999996,90,602,451,252892,159855,103,2816,400,169265,627605,213733
3603,het,L,Male,3.0,0,Light Flicker,0,4.05,90,407,508,251809,160840,140,3308,348,203648,734760,214141
3603,het,L,Male,3.0,0,Light Flicker,0,4.2,90,807,236,342393,235103,130,4014,312,227949,1056703,293178
3603,het,L,Male,3.0,0,Light Flicker,0,3.75,90,754,312,301811,166927,198,3299,264,226831,700887,226240
3603,het,L,Male,3.0,0,Light Flicker,0,4.35,90,554,130,209712,132906,114,2438,112,143835,671641,182060
3603,het,L,Male,3.0,0,Light Flicker,0,3.75,90,639,419,307786,159759,168,3444,364,229563,756398,223726
3603,het,L,Male,3.0,0,Light Flicker,0,3.0,90,1273,994,475945,320132,297,5436,934,349677,1095122,435219
3603,het,L,Male,3.0,0,Light Flicker,0,2.25,90,0,540,4821,319268,0,71,1630,1494,193563,339701
3603,het,L,Male,3.0,0,Light Flicker,0,4.35,90,843,99,354544,228624,203,2292,163,229197,1219978,303333
3603,het,L,Male,3.0,0,Light Flicker,0,3.0,90,564,611,527779,352578,186,2442,648,415389,1298368,485722
3603,het,L,Male,3.0,0,Light Flicker,0,3.9,90,765,525,313370,175946,267,2906,436,241601,860837,237984
3603,het,L,Male,3.0,0,Light Flicker,0,3.4499999999999997,90,1074,249,339893,191865,225,3216,273,236050,799831,259536
3603,het,L,Male,3.0,0,Light Flicker,0,4.35,90,431,167,255550,131606,109,1822,122,189664,725329,179486
3603,het,L,Male,3.0,0,Light Flicker,0,3.15,90,889,680,398738,280325,192,4042,606,297662,867479,369115
3603,het,L,Male,3.0,0,Light Flicker,0,4.35,90,412,171,221165,137394,80,2387,121,146553,641852,183527
3603,het,L,Male,3.0,0,Light Flicker,0,4.2,90,1864,500,651080,369715,364,7996,397,466537,2109170,483435
