DJID,Genotype,Eye,Sex,Age_Months,eGFP_Value,Experimental_Condition,In_Rip,Length_um,Time_Condition,GluT1_Top_Surface_Integral,GluT1_Bot_Surface_Integral,WGA_Top_Surface_Integral,WGA_Bot_Surface_Integral,GluT1_Top_Integral,GluT1_Middle_Integral,GluT1_Bottom_Integral,WGA_Top_Integral,WGA_Middle_Integral,WGA_Bottom_Integral
3420,homo,L,Male,4.6,0,Light Flicker,0,2.55,15,678292,1296092,214237,549450,391696,3143203,1501402,137639,885865,612486
3420,homo,L,Male,4.6,0,Light Flicker,0,3.3,15,906488,989950,723609,353446,390040,4662044,1007809,366579,1690021,347372
3420,homo,L,Male,4.6,0,Light Flicker,0,2.55,15,1367732,1233112,1120928,878134,711338,4569806,1615171,731785,2051668,1016559
3420,homo,L,Male,4.6,0,Light Flicker,0,2.4,15,1206340,1206170,711591,705855,689999,3485790,1658674,446173,1455773,848732
3420,homo,L,Male,4.6,1,Light Flicker,0,2.4,15,2238004,2621689,1788783,1258294,1115899,7864133,3582056,1143682,3350057,1609066
3420,homo,L,Male,4.6,1,Light Flicker,0,2.6999999999999997,15,1165526,1503758,1117931,882175,535327,5008731,2039804,572638,2580075,1108577
3420,homo,L,Male,4.6,0,Light Flicker,0,3.4499999999999997,15,1257705,1033860,952791,540513,565758,5643969,941981,493273,2387869,451657
3420,homo,L,Male,4.6,0,Light Flicker,0,2.6999999999999997,15,2169195,1553018,1309215,986336,1159341,6655486,2092761,804274,2919529,1216347
3420,homo,L,Male,4.6,0,Light Flicker,0,2.4,15,338396,512949,430681,461528,218029,1245811,603426,307539,917089,539542
3420,homo,L,Male,4.6,0,Light Flicker,0,2.4,15,244802,1213342,328065,647175,172197,1548034,1999760,214108,1056032,855629
3420,homo,L,Male,4.6,0,Light Flicker,0,3.75,15,1315113,863617,1301250,491264,706778,5793010,400745,834325,3088013,241117
3420,homo,L,Male,4.6,0,Light Flicker,0,2.4,15,432640,456498,393457,286820,267980,1424643,544668,267924,733012,379515
3420,homo,L,Male,4.6,0,Light Flicker,0,2.4,15,231806,1133027,361956,636870,166139,1346750,2066248,231085,1115801,823439
3420,homo,L,Male,4.6,0,Light Flicker,0,2.4,15,400696,578759,439457,373700,251813,1513715,748507,324008,846780,461297
3420,homo,L,Male,4.6,0,Light Flicker,1,2.25,15,784071,1079802,292374,574107,558055,2390090,1540547,228506,874125,714709
3420,homo,L,Male,4.6,0,Light Flicker,0,2.6999999999999997,15,1417683,1410182,1263800,972517,781579,4678126,1903597,849764,2482777,1242350
3420,homo,L,Male,4.6,0,Light Flicker,0,2.55,15,821499,975343,580021,631026,502076,2867120,1256089,369856,1345147,763519
3420,homo,L,Male,4.6,0,Light Flicker,0,2.85,15,326392,825399,671065,600470,328468,1393351,857005,504898,1631695,541633
3420,homo,L,Male,4.6,0,Light Flicker,0,2.4,15,431901,785548,530614,496709,261229,1786499,1043770,370425,1265445,642933
3420,homo,RA,Male,4.6,0,Dark,0,2.6999999999999997,15,206301,140723,1299996,796963,183455,400568,135882,1040424,2431065,774313
3420,homo,RA,Male,4.6,0,Dark,0,2.55,15,1042544,883543,3700451,2811087,375487,4081578,793683,1584960,8127998,3346135
3420,homo,RA,Male,4.6,1,Dark,0,2.4,15,711165,673755,3359502,2935807,284292,2156804,631969,1587407,6866024,3390355
3420,homo,RA,Male,4.6,0,Dark,0,2.25,15,882259,880898,3362416,3281297,240658,3456267,793270,1180125,7694294,3788918
3420,homo,RA,Male,4.6,0,Dark,0,2.4,15,1231680,836563,2516509,2910476,450562,3823828,737976,1071699,5903650,3243625
3420,homo,RA,Male,4.6,0,Dark,0,2.4,15,1334725,1494658,4046765,4010795,483674,5147429,1288026,1780198,9186193,4560632
3420,homo,RA,Male,4.6,0,Dark,0,2.4,15,728288,530051,1820552,1743549,267514,2376043,472208,783837,3914147,1943246
3420,homo,RA,Male,4.6,0,Dark,0,2.55,15,210836,376670,1557918,2192758,62614,1033093,343284,553331,3998596,2391152
3420,homo,RA,Male,4.6,0,Dark,0,2.85,15,584180,558499,2015225,2353026,165047,2826955,441872,690284,5750403,2471506
3420,homo,RA,Male,4.6,0,Dark,0,3.3,15,275222,414270,1662622,2070702,74693,2367585,364508,556983,5404506,2041317
3420,homo,RA,Male,4.6,0,Dark,0,2.6999999999999997,15,453382,597734,1407240,1446412,161193,2453425,469505,633118,2951526,1608876
3420,homo,RA,Male,4.6,0,Dark,0,2.4,15,199917,256554,1403933,1567376,78955,665328,285646,607858,3076769,1726567
3420,homo,RA,Male,4.6,0,Dark,0,2.25,15,304393,171481,524718,501673,103875,920901,144110,231168,1097937,577964
3420,homo,RA,Male,4.6,0,Dark,0,2.55,15,605006,675472,2251136,2693322,160485,3046680,564399,757013,5930036,3024540
3420,homo,RA,Male,4.6,0,Dark,0,2.85,15,791262,616983,1857033,1937221,285930,3398691,481681,817649,4159496,2241387
3420,homo,RA,Male,4.6,0,Dark,0,2.25,15,752475,653425,2218110,2140923,380959,1918098,673144,1262120,4331339,2708438
3420,homo,RA,Male,4.6,0,Dark,0,2.4,15,789970,736636,1809542,2073865,302971,2528626,637176,802016,4042042,2321827
3420,homo,RA,Male,4.6,0,Dark,0,2.25,15,1663315,1500530,3373445,3644938,599970,5738222,1122344,1543230,7149456,4193612
3420,homo,RA,Male,4.6,0,Dark,0,2.4,15,1173192,1279700,2819061,3041130,411891,5110866,951507,1203700,6424619,3395317
3420,homo,RA,Male,4.6,0,Dark,0,3.75,15,388219,132098,1355851,1152024,229433,574721,95617,750028,4969159,661943
3420,homo,RA,Male,4.6,0,Dark,0,3.3,15,442618,471444,1295963,1356675,114372,2357755,383293,417543,3480991,1478962
3420,homo,RA,Male,4.6,0,Dark,0,2.85,15,318985,229859,695057,890072,83448,1300558,170841,232398,1970808,901320
3420,homo,RA,Male,4.6,0,Dark,0,2.55,15,1145141,1108058,2261904,2338827,396685,4957594,960708,960035,5275180,2887818
3420,homo,RA,Male,4.6,1,Dark,0,2.25,15,943137,897062,2541228,3010501,352351,2534613,876781,1153828,5812575,3369322
3420,homo,RA,Male,4.6,0,Dark,0,3.15,15,1108581,746738,2260692,2164291,394797,5190323,494211,1029054,5964105,2118663
3420,homo,RA,Male,4.6,0,Dark,0,2.6999999999999997,15,1269135,1207810,2403266,2684635,439059,5213668,972211,1027799,6039467,2930160
3420,homo,RA,Male,4.6,0,Dark,0,2.4,15,938070,855740,2545198,2778639,334276,3568410,604395,1135000,5968519,3062386
