DJID,Genotype,Eye,Sex,Age_Months,eGFP_Value,Experimental_Condition,In_Rip,Length_um,GluT1_Top_Surface_Integral,GluT1_Bot_Surface_Integral,WGA_Top_Surface_Integral,WGA_Bot_Surface_Integral,GluT1_Top_Integral,GluT1_Middle_Integral,GluT1_Bottom_Integral,WGA_Top_Integral,WGA_Middle_Integral,WGA_Bottom_Integral
2007,het,R,Male,20.9,1,Light Flicker,0,6.3,269517,137963,1729716,902356,189638,1145177,181875,1295694,6530697,1192940
2007,het,R,Male,20.9,0,Light Flicker,0,6.0,314979,50882,672747,368480,194337,2007716,78646,551524,2136134,518830
2007,het,R,Male,20.9,0,Light Flicker,0,7.949999999999999,234036,62696,1537876,517492,170774,918043,92042,1164629,5973886,692311
2007,het,R,Male,20.9,0,Light Flicker,0,6.0,57024,33973,306148,208325,42986,359263,46563,247311,1173443,288600
2007,het,R,Male,20.9,0,Light Flicker,0,5.55,54366,39073,332826,314098,44719,243212,56890,275631,1438057,411845
2007,het,R,Male,20.9,0,Light Flicker,0,7.35,174507,72010,1069809,542912,124266,755103,106787,835636,4494620,726511
2007,het,R,Male,20.9,0,Light Flicker,0,4.5,635890,285189,4187020,2102043,460007,1921266,422445,3163336,11217355,2847322
2007,het,R,Male,20.9,0,Light Flicker,0,7.05,68431,44229,431443,251665,52844,465919,57549,354983,1978712,334203
2007,het,R,Male,20.9,0,Light Flicker,0,7.05,246330,101539,1601334,739774,183917,979434,147081,1245795,5974455,982577
2007,het,R,Male,20.9,0,Light Flicker,0,7.05,161177,55651,1040147,484323,116844,693332,81290,802008,4041732,627811
2007,het,R,Male,20.9,0,Light Flicker,0,6.8999999999999995,215414,107524,1452210,797402,164974,1164706,156357,1174564,5974440,1045884
2007,het,R,Male,20.9,0,Light Flicker,0,4.5,42952,22309,265553,179072,30664,152113,29906,201114,736121,236780
2007,het,R,Male,20.9,0,Light Flicker,0,7.6499999999999995,173243,56487,1051786,450081,125628,777564,83081,806150,4387838,573732
2007,het,R,Male,20.9,0,Light Flicker,0,4.8,168527,94746,1143808,751796,125409,511289,137759,884235,2904517,1048200
2007,het,R,Male,20.9,0,Light Flicker,0,3.0,167210,110518,1121331,740125,131889,482319,151086,931372,2590855,946031
2007,het,R,Male,20.9,1,Light Flicker,0,7.199999999999999,247970,139078,1601289,772480,192378,1231255,192574,1317034,6831468,1056888
2007,het,R,Male,20.9,0,Light Flicker,0,5.7,79638,33427,494689,278412,57997,283565,46770,378038,1473439,363721
2007,het,R,Male,20.9,0,Light Flicker,0,5.3999999999999995,220780,112159,1320495,807783,164463,803944,163716,1076871,3769118,1074362
2007,het,R,Male,20.9,0,Light Flicker,0,7.5,146759,81036,964916,666792,114453,787430,113225,805992,4709928,831630
2007,het,R,Male,20.9,1,Light Flicker,0,6.3,203912,91618,1272528,638344,150944,898327,128655,1014752,4444727,859421
2007,het,R,Male,20.9,1,Light Flicker,0,7.35,156787,43632,1065523,369965,110605,601578,65528,785233,4007665,488525
2007,het,R,Male,20.9,0,Light Flicker,0,6.3,279430,123985,1736163,895528,201867,1142582,177522,1337631,5922863,1196040
2007,het,R,Male,20.9,0,Light Flicker,0,6.45,123859,43041,859961,379090,92758,451936,64201,669436,2984500,507405
2007,het,R,Male,20.9,0,Light Flicker,0,6.3,205565,66153,1390609,548497,142733,799942,100509,1006144,5087615,748003
2007,het,R,Male,20.9,0,Light Flicker,0,6.75,127496,60448,778316,431611,97708,521349,89258,640321,2463498,588502
2007,het,R,Male,20.9,0,Light Flicker,0,6.45,310858,114318,1815707,776740,229481,1155460,169276,1415874,6338813,1053690
2007,het,R,Male,20.9,1,Light Flicker,0,5.85,183599,89501,1215497,643035,132484,687212,119271,914596,4327120,831596
2007,het,R,Male,20.9,0,Light Flicker,0,6.6,137075,49219,935374,432911,102106,520325,74231,735866,3408351,589972
2007,het,R,Male,20.9,0,Light Flicker,0,7.05,163629,49991,780797,387466,107801,544822,72665,549527,2903013,500645
2007,het,R,Male,20.9,1,Light Flicker,0,7.05,190667,95960,1213445,663047,145294,877703,132934,999957,4851679,876018
2007,het,R,Male,20.9,0,Light Flicker,0,3.15,356297,178533,2380361,1363024,273233,868856,293701,1921780,5409055,1764198
2007,het,R,Male,20.9,0,Light Flicker,0,3.3,141691,76605,939982,639100,103119,391987,118760,750389,2483458,840219
2007,het,R,Male,20.9,1,Light Flicker,0,6.6,236439,152444,1536691,876526,185089,1148471,213716,1262977,6084582,1223358
2007,het,R,Male,20.9,0,Light Flicker,0,3.0,248747,129129,1678151,1008244,181174,586841,204532,1320160,3712075,1276475
2007,het,R,Male,20.9,1,Light Flicker,0,3.3,256621,122783,1625560,1039608,182568,679679,187704,1281641,4285425,1381696
2007,het,R,Male,20.9,0,Light Flicker,0,7.8,204869,82393,1299191,663457,151931,886858,117790,1045377,5579645,856726
2007,het,R,Male,20.9,0,Light Flicker,0,4.05,169850,79594,1029578,629818,122891,533438,135043,822808,3106899,880559
2007,het,R,Male,20.9,0,Light Flicker,0,3.4499999999999997,158834,84303,975112,633492,122434,432527,131506,817224,2500997,816697
2007,het,R,Male,20.9,0,Light Flicker,0,6.75,189879,62862,1127846,486753,147430,1290906,96898,919580,4285924,672300
2007,het,R,Male,20.9,1,Light Flicker,0,6.3,225851,96518,1285749,807130,170625,890293,145729,1039863,4756510,1084253
2007,het,R,Male,20.9,0,Light Flicker,0,7.05,163389,82702,1134317,649605,131128,694023,116789,950197,4373939,846848
2007,het,R,Male,20.9,0,Light Flicker,0,5.25,213805,103210,1420549,797666,158212,762947,147977,1143369,4143616,1065078
2007,het,R,Male,20.9,0,Light Flicker,0,5.55,36416,16331,230874,141658,27213,134163,23562,181384,706122,183212
2007,het,R,Male,20.9,0,Light Flicker,0,8.1,267189,111058,1620794,827776,217477,1246690,166741,1357912,7669776,1140268
2007,het,R,Male,20.9,0,Light Flicker,0,7.6499999999999995,137996,52625,886199,427585,102698,625309,75816,718873,3550183,555060
2007,het,R,Male,20.9,0,Light Flicker,0,6.3,154081,70483,907405,530959,114459,615319,106527,738582,3121328,721914
2007,het,R,Male,20.9,0,Light Flicker,0,4.6499999999999995,263237,150744,1699951,1085809,192025,1039094,208476,1324959,4884801,1457733
2007,het,R,Male,20.9,0,Light Flicker,0,5.25,137137,74000,918640,577599,99417,496567,105854,729589,2563147,772057
2007,het,R,Male,20.9,0,Light Flicker,0,6.3,135111,62765,889332,505138,102788,611264,88169,715486,3171471,660319
2007,het,R,Male,20.9,0,Light Flicker,0,7.05,186606,76349,1182250,608749,139914,787074,114377,970590,4782328,821580
2007,het,R,Male,20.9,0,Light Flicker,0,5.25,133535,90596,815434,639194,98787,1085504,128318,634953,2886805,860073
2007,het,R,Male,20.9,0,Light Flicker,0,6.6,162031,78552,995934,655849,114829,710302,119244,791384,4275975,900169
2007,het,R,Male,20.9,0,Light Flicker,0,8.4,181437,60152,1160724,499316,134844,786316,91279,944663,5019497,658041
2007,het,R,Male,20.9,0,Light Flicker,0,8.4,139089,46244,924807,372636,101011,534414,72198,713317,3572867,518235
2007,het,R,Male,20.9,0,Light Flicker,0,7.05,136666,60562,911370,522263,106162,613591,90787,769990,3876704,694687
2007,het,R,Male,20.9,0,Light Flicker,0,6.45,339306,173426,2212153,1239878,259721,1625616,263998,1764320,8911732,1754966
2007,het,R,Male,20.9,0,Light Flicker,0,7.05,223903,111575,1491670,845013,164662,1052705,159089,1166148,6151177,1121595
2007,het,R,Male,20.9,0,Light Flicker,0,6.3,261332,135904,1704766,852284,204195,1127955,193639,1427071,5856141,1190314
2007,het,R,Male,20.9,0,Light Flicker,0,6.45,198894,69718,1248508,629093,144834,745692,106540,946026,4660485,854914
2007,het,R,Male,20.9,0,Light Flicker,0,5.85,75212,36148,499387,308013,54884,341888,50950,387437,1859489,394203
2007,het,R,Male,20.9,0,Light Flicker,0,7.5,159107,84995,1136210,714545,125824,797048,120785,937791,5175734,925920
2007,het,R,Male,20.9,0,Light Flicker,0,7.35,349242,115940,2126058,904023,260403,1640331,180865,1740909,8267309,1256939
2007,het,R,Male,20.9,1,Light Flicker,0,6.6,146104,67980,895714,529921,107975,598895,104772,725386,3430328,725413
2007,het,R,Male,20.9,0,Light Flicker,0,7.6499999999999995,267493,116820,1718434,837941,200597,1374826,163293,1398768,7041913,1108942
2007,het,R,Male,20.9,0,Light Flicker,0,6.3,132483,57671,872701,506560,98813,519336,88502,671958,3391422,689992
2007,het,R,Male,20.9,0,Light Flicker,0,7.6499999999999995,162153,57489,1145155,524033,121162,686456,82595,896250,4574502,681292
2007,het,R,Male,20.9,0,Light Flicker,0,8.1,117690,43379,834101,380935,91914,533770,66369,684345,3701496,509694
2007,het,R,Male,20.9,0,Light Flicker,0,7.199999999999999,154878,67287,1091318,585866,115705,759376,99886,883617,4660718,770456
2007,het,R,Male,20.9,0,Light Flicker,0,7.6499999999999995,154342,62523,941295,481090,113955,695755,89630,781526,3855163,632231
2007,het,R,Male,20.9,0,Light Flicker,0,6.8999999999999995,31130,13231,225371,119465,22185,132003,19475,173544,872221,157302
2007,het,R,Male,20.9,0,Light Flicker,0,8.1,52036,18991,369592,163476,40602,214556,29239,299788,1561358,220792
2007,het,R,Male,20.9,0,Light Flicker,0,3.5999999999999996,12497,7745,86022,62463,9417,38217,9260,68914,253280,61002
2007,het,R,Male,20.9,0,Light Flicker,0,5.25,292369,174842,1444573,834797,203764,1414233,247909,1139116,4278825,1197858
2007,het,R,Male,20.9,0,Light Flicker,0,6.6,56591,29727,386526,237667,40591,262533,43377,299188,1426871,317333
2007,het,R,Male,20.9,0,Light Flicker,0,6.0,249285,115839,1658435,853485,175097,914978,180476,1234823,5677829,1142935
2007,het,R,Male,20.9,0,Light Flicker,0,6.45,64968,30610,458202,250640,42257,282353,42453,305080,1818515,317185
2007,het,R,Male,20.9,0,Light Flicker,0,5.85,171333,97933,1240670,839658,117091,775718,130335,857348,4826983,1004933
2007,het,R,Male,20.9,0,Light Flicker,0,3.0,89003,71784,676462,582184,63338,296251,110230,493437,2106829,755641
2007,het,R,Male,20.9,1,Light Flicker,0,6.1499999999999995,165925,83226,1111589,686805,112296,694630,112739,789391,3901218,853135
2007,het,R,Male,20.9,0,Light Flicker,0,6.1499999999999995,171676,83126,1211548,694920,113078,745947,115621,814086,4795240,873928
2007,het,R,Male,20.9,0,Light Flicker,0,6.3,249020,118367,1708863,942728,173753,1006750,164315,1254825,5604174,1170064
2007,het,R,Male,20.9,0,Light Flicker,0,6.75,19457,9633,149238,83514,13414,87311,13256,105441,552670,108725
2007,het,R,Male,20.9,0,Light Flicker,0,3.75,225966,120351,1379291,730508,161631,776780,190844,1082130,3919978,954545
2007,het,R,Male,20.9,0,Light Flicker,0,4.8,146963,73458,950198,580306,102339,541459,111096,681045,3652920,762504
2007,het,R,Male,20.9,0,Light Flicker,0,6.3,172784,85329,1272857,728848,122385,803519,123979,914044,4790839,947749
2007,het,R,Male,20.9,0,Light Flicker,0,3.75,167476,81639,1180355,589957,115791,597629,112022,835186,3673156,713079
2007,het,R,Male,20.9,0,Light Flicker,0,6.6,302929,138021,1978974,891417,215876,1651559,180337,1453821,8993014,1207455
2007,het,R,Male,20.9,0,Light Flicker,0,4.05,230663,135671,1597785,973896,156638,836172,201683,1100153,5562340,1216772
2007,het,R,Male,20.9,0,Light Flicker,0,3.3,476029,277559,3002379,2015589,320570,1368344,426391,2120125,8654470,2561846
2007,het,R,Male,20.9,0,Light Flicker,0,6.0,314720,171231,1997023,1323932,222758,1249665,220074,1445012,7175019,1617167
2007,het,R,Male,20.9,1,Light Flicker,0,6.6,116177,66786,713890,466418,88466,630467,95708,590612,3183138,613774
2007,het,R,Male,20.9,0,Light Flicker,0,6.0,116191,64415,711625,462344,86400,492735,93381,556245,2689088,593685
2007,het,R,Male,20.9,0,Light Flicker,0,6.45,77297,31140,503340,271662,54415,315357,45064,371897,1780336,346900
2007,het,R,Male,20.9,0,Light Flicker,0,6.3,205217,76054,1167988,597155,147161,779045,113949,879526,4161540,797986
2007,het,R,Male,20.9,0,Light Flicker,0,6.3,136454,79268,854960,577230,84920,736647,112914,576972,3618512,771550
2007,het,R,Male,20.9,0,Light Flicker,0,6.45,50983,24303,288424,187474,38911,221769,32992,233879,1115190,236537
2007,het,R,Male,20.9,1,Light Flicker,0,6.1499999999999995,169225,92984,917576,558497,123444,978815,117470,702866,3873853,698623
2007,het,R,Male,20.9,0,Light Flicker,0,6.6,132180,65110,802902,521398,88367,566309,97887,577431,3261557,702656
2007,het,R,Male,20.9,0,Light Flicker,0,6.8999999999999995,247931,103816,1459058,798029,153918,1415077,162737,994614,6577627,1104117
2007,het,R,Male,20.9,0,Light Flicker,0,5.7,164458,93745,1010023,748405,114855,646659,128859,736099,3269429,928190
2007,het,R,Male,20.9,0,Light Flicker,0,6.1499999999999995,218670,114553,1250486,815224,163088,1042581,153325,1039289,4558117,1049513
2007,het,R,Male,20.9,0,Light Flicker,0,6.3,215913,75266,743817,505272,125159,2051858,102323,508427,2877635,646962
2007,het,R,Male,20.9,0,Light Flicker,0,6.0,156315,112243,947275,786926,97175,788002,149335,664337,3530457,981302
2007,het,R,Male,20.9,0,Light Flicker,0,6.3,215900,113640,1254891,822069,128949,1021432,155805,817748,5091530,1035548
2007,het,R,Male,20.9,0,Light Flicker,0,6.1499999999999995,446955,188218,2718708,1421509,315435,1709919,269683,2035309,9577651,1866775
2007,het,R,Male,20.9,1,Light Flicker,0,4.2,200188,126773,1199767,728292,132016,828690,169386,870314,4223782,868768
2007,het,R,Male,20.9,1,Light Flicker,0,5.3999999999999995,242411,138433,1440844,1065701,169512,960067,186779,1106728,4756852,1344458
2007,het,R,Male,20.9,1,Light Flicker,0,6.45,167222,102348,881564,635086,97848,979699,127487,603167,3313579,790073
2007,het,R,Male,20.9,0,Light Flicker,0,6.45,208998,75356,915830,540423,125404,1059003,107625,613582,3674106,721072
2007,het,R,Male,20.9,0,Light Flicker,0,6.8999999999999995,169934,74326,949338,588835,107242,845852,113986,676252,4456822,786542
2007,het,R,Male,20.9,0,Light Flicker,0,6.8999999999999995,287767,115759,1406853,860442,162731,1557912,166879,949662,5895839,1136494
2007,het,R,Male,20.9,1,Light Flicker,0,5.25,74158,40897,430616,313573,51330,295837,55269,328516,1367553,400828
2007,het,R,Male,20.9,0,Light Flicker,0,6.8999999999999995,203187,102514,1166140,688418,123973,1058731,151719,810202,5069455,942795
2007,het,R,Male,20.9,0,Light Flicker,0,6.75,164179,69787,972318,541387,99115,783733,106687,645351,4466203,730095
2007,het,R,Male,20.9,0,Light Flicker,0,6.75,278909,124847,1537218,899844,170250,1348635,181936,1051881,6248520,1221357
2007,het,R,Male,20.9,0,Light Flicker,0,6.0,368579,190194,1984855,1464373,222016,1616829,248311,1273823,7630475,1732706
2007,het,R,Male,20.9,0,Light Flicker,0,5.85,169451,129060,1024166,906225,111425,818621,176492,747687,4054455,1147738
2007,het,R,Male,20.9,0,Light Flicker,0,5.7,310118,216410,1755216,1317592,185517,1671293,264717,1143538,6248113,1624447
2007,het,R,Male,20.9,0,Light Flicker,0,6.6,257706,152820,1569620,1060765,159303,1397867,212446,1078308,6273466,1391104
2007,het,R,Male,20.9,0,Light Flicker,0,6.6,145654,78881,846305,571494,92737,738814,112669,607882,3784327,749213
2007,het,R,Male,20.9,0,Light Flicker,0,6.0,187093,83723,1056056,729842,109667,629518,112288,672107,3389253,872810
2007,het,R,Male,20.9,0,Light Flicker,0,6.0,334708,174600,2069823,1285599,196861,1435340,233112,1320758,6606433,1596344
2007,het,R,Male,20.9,0,Light Flicker,0,5.85,101769,77206,638828,590759,66192,545860,106041,451582,2789235,734681
2007,het,R,Male,20.9,0,Light Flicker,0,6.8999999999999995,195307,73673,1030867,547163,114899,912434,114668,679958,4090055,759821
2007,het,R,Male,20.9,1,Light Flicker,0,6.45,259065,130914,1358086,829907,158971,1280587,182004,953570,5862918,1114285
2007,het,R,Male,20.9,0,Light Flicker,0,6.1499999999999995,272845,305399,1568242,1261731,169441,2102084,326828,1080447,7108473,1607845
2007,het,R,Male,20.9,0,Light Flicker,0,6.1499999999999995,137347,82167,875369,624197,87882,659538,114305,614100,3629609,781692
2007,het,R,Male,20.9,0,Light Flicker,0,6.6,312096,152657,1700930,998392,189586,1667636,237016,1168866,7150709,1371508
2007,het,R,Male,20.9,0,Light Flicker,0,6.8999999999999995,169486,66110,964810,528889,106264,632922,99692,645587,3598939,707027
2007,het,R,Male,20.9,1,Light Flicker,0,5.55,46406,19800,296583,169754,28513,154172,28277,188765,933242,215830
2007,het,R,Male,20.9,0,Light Flicker,0,6.3,144874,62885,857340,504580,87844,623340,88970,569530,3110222,624970
2007,het,R,Male,20.9,0,Light Flicker,0,6.1499999999999995,288123,155076,1683881,1123487,176871,1414024,209372,1175051,6600839,1384248
2007,het,R,Male,20.9,1,Light Flicker,0,5.55,241659,102851,1340987,883331,143250,803912,147697,850696,4460484,1128540
2007,het,R,Male,20.9,0,Light Flicker,0,6.1499999999999995,160465,94578,1043277,700874,101459,681651,125310,709556,3516954,847527
2007,het,R,Male,20.9,0,Light Flicker,0,6.75,198084,69545,883172,515137,111609,888494,103159,603743,3138312,690835
2007,het,R,Male,20.9,0,Light Flicker,0,6.0,117622,75761,687562,546238,75048,517464,98294,489122,2334225,663705
2007,het,R,Male,20.9,1,Light Flicker,0,4.2,227100,125964,1324032,678908,138439,867390,172158,892328,4150604,865223
2007,het,R,Male,20.9,0,Light Flicker,0,6.6,187373,70230,899608,544782,105360,1109434,106613,600205,3351404,740064
2007,het,R,Male,20.9,1,Light Flicker,0,5.85,244852,138216,1447276,944070,150299,1149542,180421,990218,5180364,1180680
2007,het,R,Male,20.9,1,Light Flicker,0,5.7,51893,29208,342768,259878,31630,185443,40240,226751,1115439,319726
2007,het,R,Male,20.9,0,Light Flicker,0,6.3,207111,107802,1243624,787651,133057,999895,148669,885420,4980763,986966
2007,het,R,Male,20.9,0,Light Flicker,0,6.75,241037,106762,1402248,763669,146946,1140893,157433,943302,5098556,1051506
2007,het,R,Male,20.9,0,Light Flicker,0,6.75,158783,77060,975103,538514,96620,693457,111379,662405,3159056,719438
2007,het,R,Male,20.9,0,Light Flicker,0,6.1499999999999995,262699,100599,1077856,655393,159871,971999,144868,719755,3899698,851463
2007,het,R,Male,20.9,0,Light Flicker,0,5.55,319298,233153,1860160,1287160,196739,1431711,332056,1297922,5821753,1799009
2007,het,R,Male,20.9,0,Light Flicker,0,5.85,297349,143102,1802952,1110229,182810,1168626,189980,1201951,5962499,1351530
2007,het,R,Male,20.9,0,Light Flicker,0,6.75,328015,188963,1869153,1108970,203410,1768243,247353,1302043,7511445,1482177
2007,het,R,Male,20.9,0,Light Flicker,0,4.2,230861,152249,1279963,733219,139808,872705,201413,890244,3916138,817399
2007,het,R,Male,20.9,1,Light Flicker,0,6.0,168461,123509,1059391,775641,108181,841135,162549,751622,3930602,998065
2007,het,R,Male,20.9,0,Light Flicker,0,3.3,45122,29429,314672,203480,28293,146672,40976,206416,821555,269894
2007,het,R,Male,20.9,0,Light Flicker,0,6.6,401318,169892,2263853,1180538,247585,1948915,257923,1562027,9631224,1570397
2007,het,R,Male,20.9,0,Light Flicker,0,7.05,107230,53824,668812,411125,69962,568175,80776,486609,2804666,545862
2007,het,R,Male,20.9,0,Light Flicker,0,6.45,299954,163496,1792391,1122507,183849,1452347,208022,1226954,6717920,1363911
2007,het,R,Male,20.9,1,Light Flicker,0,3.9,285301,158341,1313813,693451,166346,926050,254120,839437,3812993,867929
2007,het,R,Male,20.9,0,Light Flicker,0,6.6,249353,129687,1432536,905196,157005,1392365,188490,1011857,5828073,1216389
2007,het,R,Male,20.9,0,Light Flicker,0,7.05,383137,156258,2152335,1146142,224952,1891178,231644,1430812,9311113,1519617
2007,het,R,Male,20.9,0,Light Flicker,0,6.6,233490,132860,1433774,904701,145667,1132248,190915,981251,5568605,1218536
2007,het,R,Male,20.9,0,Light Flicker,0,6.75,355387,132507,1550345,797208,197568,1720023,169676,1009266,6246748,1043127
2007,het,R,Male,20.9,0,Light Flicker,0,6.6,239052,96934,1401565,773294,148277,937660,145777,953314,4950888,1028977
2007,het,R,Male,20.9,0,Light Flicker,0,6.1499999999999995,279755,87596,923056,635815,157669,1061597,116522,618081,3487167,814501
2007,het,R,Male,20.9,1,Light Flicker,0,5.7,249734,165718,1419475,1066082,151032,1089985,223588,980231,4547218,1358314
2007,het,R,Male,20.9,0,Light Flicker,0,5.7,229671,141568,1280583,906016,141210,953099,207200,883449,4226759,1210945
2007,het,R,Male,20.9,1,Light Flicker,0,6.3,211416,182706,1364788,1173581,139743,1152589,258617,989669,5930229,1575812
2007,het,R,Male,20.9,1,Light Flicker,0,6.6,521356,185213,2241254,1220395,314201,2277018,248152,1422547,9879631,1639831
2007,het,R,Male,20.9,0,Light Flicker,0,4.2,339546,225196,1972089,993681,214631,1358801,302083,1370456,6260863,1177683
2007,het,R,Male,20.9,0,Light Flicker,0,3.3,187775,118223,1183651,716419,121265,521487,197824,830341,2710690,961067
2007,het,R,Male,20.9,0,Light Flicker,0,6.45,162946,82464,921848,582291,101580,672564,117494,638417,3025785,746285
2007,het,R,Male,20.9,0,Light Flicker,0,5.55,626142,104552,1612109,792547,403068,1359674,168555,1008686,5709470,1041047
2007,het,R,Male,20.9,0,Light Flicker,0,6.8999999999999995,293839,118730,1420195,816878,176444,1434995,170725,940496,5592001,1117810
2007,het,R,Male,20.9,0,Light Flicker,0,6.3,214878,132123,1099932,900715,132279,1109474,179035,766763,5017108,1163224
2007,het,R,Male,20.9,0,Light Flicker,0,6.75,207611,104553,1235643,725946,130551,1010570,150398,856637,4759777,989869
2007,het,R,Male,20.9,0,Light Flicker,0,3.9,78338,60660,546711,411808,51401,336958,85887,381089,1832906,520357
