DJID,Genotype,Eye,Sex,Age_Months,eGFP_Value,Experimental_Condition,In_Rip,Length_um,Time_Condition,GluT1_Top_Surface_Integral,GluT1_Bot_Surface_Integral,WGA_Top_Surface_Integral,WGA_Bot_Surface_Integral,GluT1_Top_Integral,GluT1_Middle_Integral,GluT1_Bottom_Integral,WGA_Top_Integral,WGA_Middle_Integral,WGA_Bottom_Integral,file_name
2006,het,L,Male,20.6,0,Light Flicker,0,5.1,30,120524,52608.0,1938732,941384.0,73181,541896.0,61396.0,1196665,4707564.0,1203802.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,1,Light Flicker,0,5.1,30,54125,21773.0,584639,367085.0,33895,190585.0,24899.0,373033,1799893.0,483423.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,4.2,30,813893,133228.0,617265,1400684.0,450931,2257498.0,154331.0,426123,3707181.0,1806715.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,4.5,30,22619,15009.0,329714,217322.0,14449,95581.0,18031.0,236864,786651.0,279093.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,1,Light Flicker,0,5.1,30,220532,102438.0,2764752,1753332.0,137879,857562.0,117293.0,1837792,8503487.0,2259083.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,4.95,30,36228,25573.0,489034,306182.0,20966,215149.0,28443.0,299830,1342293.0,385652.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,4.8,30,153915,57338.0,1250767,934353.0,83662,559748.0,69333.0,799809,4021250.0,1166623.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,4.5,30,89520,32545.0,1087945,599557.0,61808,258051.0,42591.0,725203,3015173.0,770796.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,5.25,30,241076,128250.0,3381155,1855080.0,132265,1267219.0,155867.0,1821222,10791597.0,2478839.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,4.8,30,197614,87441.0,2027624,1507205.0,100419,838763.0,107609.0,1121486,6853751.0,1941559.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,4.65,30,246421,98542.0,2364777,1994329.0,134730,1130777.0,123147.0,1490347,7729254.0,2603673.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,4.95,30,463769,74870.0,877853,1047887.0,305712,1155946.0,84281.0,602553,3946559.0,1376751.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,4.05,30,221088,97220.0,2630458,1463010.0,134435,649243.0,138432.0,1714749,5959676.0,2033778.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,4.95,30,137732,88865.0,1662818,1317869.0,70087,920870.0,106685.0,812893,5946678.0,1722490.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,3.6,30,91850,44633.0,1331739,829164.0,57483,275122.0,60331.0,869677,2873917.0,1094640.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,4.8,30,74514,40782.0,1108843,786560.0,43219,351129.0,53575.0,586854,3251517.0,1066754.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,5.1,30,61581,26446.0,1059883,460155.0,40186,197895.0,39475.0,706451,2830689.0,622290.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,4.8,30,231560,116300.0,3323807,2253164.0,133237,1106244.0,147193.0,1796818,9778591.0,3041704.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,4.8,30,79517,14969.0,863559,378262.0,52986,180907.0,24938.0,618847,2192315.0,483833.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,3.3,30,114035,62437.0,1548067,991237.0,69590,349507.0,79497.0,1148714,3221471.0,1293717.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,4.2,30,98923,85511.0,1386701,970901.0,49295,557595.0,105839.0,791000,4059317.0,1297802.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,6.6,30,110128,46713.0,1520485,1211173.0,54074,671164.0,59650.0,732006,6805527.0,1439000.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,1,Light Flicker,0,4.65,30,139909,127390.0,2268897,1266950.0,84322,817854.0,136797.0,1488954,6052943.0,1651250.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,4.35,30,15274,18079.0,429099,241606.0,9551,113478.0,21411.0,334798,1007935.0,319051.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,5.85,30,235832,107088.0,4269058,2478017.0,121619,1436589.0,146604.0,2229704,14368849.0,3294189.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,5.4,30,144179,68353.0,2264507,1188109.0,68799,655272.0,98742.0,1186591,7619524.0,1634314.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,5.25,30,103472,37479.0,999035,612154.0,55328,374904.0,53547.0,630928,3083258.0,823746.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,4.8,30,106194,55112.0,1561701,996480.0,49972,490187.0,71637.0,892196,4710596.0,1257670.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,5.4,30,160467,74336.0,2064128,1267217.0,88035,824612.0,96306.0,1210898,6014580.0,1749483.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,3.3,30,283891,145598.0,3374613,1877633.0,147231,911430.0,199102.0,2101237,8041514.0,2585831.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,1,Light Flicker,0,3.6,30,115591,83612.0,1989607,1113407.0,58937,462159.0,101152.0,1251309,4816619.0,1490694.0,2006L_GLUT1_647_WGA_594_040724_0002
2006,het,L,Male,20.6,0,Light Flicker,0,4.2,30,122886,40013.0,2033794,1013525.0,88305,242762.0,69069.0,1358084,5344832.0,1426625.0,2006L_GLUT1_647_WGA_594_040724_0002
